zip,place,state,lat,lon
90242,Downey,CA,33.9218,-118.1395
90245,El Segundo,CA,33.9243,-118.4119
90247,Gardena,CA,33.8925,-118.2961
90248,Gardena,CA,33.8766,-118.2835
90249,Gardena,CA,33.8998,-118.3199
90250,Hawthorne,CA,33.9143,-118.3493
90251,Hawthorne,CA,33.9164,-118.3526
90254,Hermosa Beach,CA,33.8643,-118.3955
90255,Huntington Park,CA,33.9769,-118.2161
90260,Lawndale,CA,33.8879,-118.351
90261,Lawndale,CA,33.8872,-118.3526
90262,Lynwood,CA,33.9241,-118.2013
90263,Malibu,CA,34.03892,-118.70792
90264,Malibu,CA,34.005,-118.8101
90265,Malibu,CA,34.07191,-118.84989
90266,Manhattan Beach,CA,33.8896,-118.3996
90267,Manhattan Beach,CA,33.7866,-118.2987
90270,Maywood,CA,33.989,-118.1877
90272,Pacific Palisades,CA,34.0481,-118.5265
90274,Palos Verdes Peninsula,CA,33.7669,-118.3806
90275,Rancho Palos Verdes,CA,33.7515,-118.367
90277,Redondo Beach,CA,33.8307,-118.3832
90278,Redondo Beach,CA,33.8707,-118.3715
90280,South Gate,CA,33.9462,-118.2013
90290,Topanga,CA,34.1076,-118.6023
90291,Venice,CA,33.9938,-118.4635
90292,Marina Del Rey,CA,33.9779,-118.4525
90293,Playa Del Rey,CA,33.9577,-118.4373
90294,Venice,CA,33.9908,-118.4601
90295,Marina Del Rey,CA,33.7866,-118.2987
90301,Inglewood,CA,33.955,-118.3556
90302,Inglewood,CA,33.9745,-118.3548
90303,Inglewood,CA,33.9377,-118.3321
90304,Inglewood,CA,33.9379,-118.3586
90305,Inglewood,CA,33.9583,-118.3259
90306,Inglewood,CA,33.9617,-118.3531
90307,Inglewood,CA,33.7866,-118.2987
90308,Inglewood,CA,33.9617,-118.3531
90309,Inglewood,CA,33.7866,-118.2987
90311,Inglewood,CA,33.9617,-118.3531
90401,Santa Monica,CA,34.0176,-118.4907
90402,Santa Monica,CA,34.0349,-118.503
90403,Santa Monica,CA,34.0287,-118.4924
90404,Santa Monica,CA,34.0268,-118.4733
90405,Santa Monica,CA,34.01,-118.4717
90406,Santa Monica,CA,34.0195,-118.4912
90501,Torrance,CA,33.8268,-118.3118
90502,Torrance,CA,33.8286,-118.292
90503,Torrance,CA,33.8397,-118.3542
90504,Torrance,CA,33.8708,-118.3295
90505,Torrance,CA,33.8106,-118.3507
90506,Torrance,CA,33.7866,-118.2987
90601,Whittier,CA,34.0011,-118.0371
90602,Whittier,CA,33.9693,-118.0337
90603,Whittier,CA,33.9432,-117.9927
90604,Whittier,CA,33.9299,-118.0121
90605,Whittier,CA,33.9413,-118.0356
90606,Whittier,CA,33.9777,-118.0658
90607,Whittier,CA,33.9792,-118.0328
90620,Buena Park,CA,33.8439,-118.008
90621,Buena Park,CA,33.8772,-117.9893
90622,Buena Park,CA,33.8462,-118.0031
90623,La Palma,CA,33.8491,-118.0398
90624,Buena Park,CA,33.8584,-118.0033
90630,Cypress,CA,33.8181,-118.0357
90631,La Habra,CA,33.9331,-117.9493
90632,La Habra,CA,33.9143,-117.9547
90633,La Habra,CA,33.9345,-117.9452
90637,La Mirada,CA,33.9172,-118.012
90638,La Mirada,CA,33.9067,-118.0101
90639,La Mirada,CA,33.9058,-118.0182
90640,Montebello,CA,34.0133,-118.113
90650,Norwalk,CA,33.9056,-118.0818
90651,Norwalk,CA,33.9022,-118.0817
90660,Pico Rivera,CA,33.9886,-118.0883
90661,Pico Rivera,CA,33.9831,-118.0967
90670,Santa Fe Springs,CA,33.9464,-118.0838
90671,Santa Fe Springs,CA,33.9472,-118.0853
90680,Stanton,CA,33.7991,-117.9956
90701,Artesia,CA,33.8654,-118.0731
90702,Artesia,CA,33.8658,-118.0831
90703,Cerritos,CA,33.8669,-118.0686
90704,Avalon,CA,33.332,-118.3437
90706,Bellflower,CA,33.8867,-118.1265
90707,Bellflower,CA,33.8817,-118.117
90710,Harbor City,CA,33.797,-118.2991
90711,Lakewood,CA,33.7866,-118.2987
90712,Lakewood,CA,33.8512,-118.1457
90713,Lakewood,CA,33.8473,-118.1115
90714,Lakewood,CA,33.8512,-118.1339
90715,Lakewood,CA,33.8405,-118.0767
90716,Hawaiian Gardens,CA,33.8296,-118.073
90717,Lomita,CA,33.7938,-118.3172
90720,Los Alamitos,CA,33.7956,-118.0648
90721,Los Alamitos,CA,33.8023,-118.069
90723,Paramount,CA,33.8969,-118.1632
90731,San Pedro,CA,33.7339,-118.2914
90732,San Pedro,CA,33.742,-118.3121
90733,San Pedro,CA,33.7866,-118.2987
90740,Seal Beach,CA,33.7602,-118.0808
90742,Sunset Beach,CA,33.7164,-118.069
90743,Surfside,CA,33.7264,-118.0833
90744,Wilmington,CA,33.7855,-118.2645
90745,Carson,CA,33.823,-118.2684
90746,Carson,CA,33.8584,-118.2554
90747,Carson,CA,33.8671,-118.2538
90748,Wilmington,CA,33.78,-118.2626
90749,Carson,CA,33.7866,-118.2987
90755,Signal Hill,CA,33.8029,-118.1677
90801,Long Beach,CA,33.767,-118.1892
90802,Long Beach,CA,33.7706,-118.182
90803,Long Beach,CA,33.7619,-118.1341
90804,Long Beach,CA,33.7857,-118.1357
90805,Long Beach,CA,33.8635,-118.1801
90806,Long Beach,CA,33.8045,-118.1876
90807,Long Beach,CA,33.8315,-118.1811
90808,Long Beach,CA,33.8241,-118.1103
90809,Long Beach,CA,33.7866,-118.2987
90810,Long Beach,CA,33.8193,-118.2325
90813,Long Beach,CA,33.782,-118.1835
90814,Long Beach,CA,33.7716,-118.148
90815,Long Beach,CA,33.7939,-118.1192
90822,Long Beach,CA,33.7927,-118.1638
90831,Long Beach,CA,33.7678,-118.1994
90832,Long Beach,CA,33.767,-118.1892
90833,Long Beach,CA,33.7678,-118.1994
90840,Long Beach,CA,33.7843,-118.1157
90842,Long Beach,CA,33.7866,-118.2987
90844,Long Beach,CA,33.767,-118.1892
90846,Long Beach,CA,33.8249,-118.1504
90847,Long Beach,CA,33.7866,-118.2987
90895,Carson,CA,33.8392,-118.2202
90899,Long Beach,CA,33.767,-118.1892
91001,Altadena,CA,34.1912,-118.1392
91003,Altadena,CA,34.1897,-118.1312
91006,Arcadia,CA,34.1324,-118.0264
91007,Arcadia,CA,34.1243,-118.0515
91008,Duarte,CA,34.149,-117.9644
91009,Duarte,CA,34.1395,-117.9773
91010,Duarte,CA,34.1407,-117.9567
91011,La Canada Flintridge,CA,34.2217,-118.2051
91012,La Canada Flintridge,CA,34.1992,-118.1879
91016,Monrovia,CA,34.144,-118.0014
91017,Monrovia,CA,34.1481,-117.999
91020,Montrose,CA,34.2114,-118.2305
91021,Montrose,CA,34.2064,-118.2242
91023,Mount Wilson,CA,34.2264,-118.0662
91024,Sierra Madre,CA,34.1651,-118.0519
91025,Sierra Madre,CA,34.1617,-118.0528
91030,South Pasadena,CA,34.1109,-118.1547
91031,South Pasadena,CA,34.1161,-118.1503
91040,Sunland,CA,34.2618,-118.3371
91041,Sunland,CA,34.2669,-118.3023
91042,Tujunga,CA,34.2544,-118.2849
91043,Tujunga,CA,34.2522,-118.2884
91046,Verdugo City,CA,34.2114,-118.2395
91066,Arcadia,CA,34.1397,-118.0353
91101,Pasadena,CA,34.1468,-118.1391
91102,Pasadena,CA,34.1478,-118.1445
91103,Pasadena,CA,34.1669,-118.1551
91104,Pasadena,CA,34.1678,-118.1261
91105,Pasadena,CA,34.1355,-118.1636
91106,Pasadena,CA,34.1435,-118.1266
91107,Pasadena,CA,34.151,-118.0889
91108,San Marino,CA,34.1207,-118.1117
91109,Pasadena,CA,34.1478,-118.1445
91118,San Marino,CA,34.1214,-118.1065
91121,Pasadena,CA,34.1478,-118.1445
91199,Pasadena,CA,34.1478,-118.1436
91201,Glendale,CA,34.1716,-118.2899
91202,Glendale,CA,34.1652,-118.2656
91203,Glendale,CA,34.1517,-118.2636
91204,Glendale,CA,34.1379,-118.2599
91205,Glendale,CA,34.1378,-118.2425
91206,Glendale,CA,34.1556,-118.2322
91207,Glendale,CA,34.1649,-118.2451
91208,Glendale,CA,34.1921,-118.235
91209,Glendale,CA,34.1425,-118.2551
91214,La Crescenta,CA,34.2316,-118.2457
91221,Glendale,CA,34.1425,-118.2551
91224,La Crescenta,CA,34.2242,-118.2401
91225,Glendale,CA,34.1425,-118.2551
91301,Agoura Hills,CA,34.1227,-118.7573
91302,Calabasas,CA,34.1419,-118.6641
91303,Canoga Park,CA,34.1993,-118.5983
91304,Canoga Park,CA,34.2197,-118.6111
91305,Canoga Park,CA,34.2011,-118.5981
