sequence,zip,lat,lon,state
20642,56174,44.0524,-95.3019,MN
20643,56183,44.0654,-95.4232,MN
20644,56125,44.0533,-95.5499,MN
20645,56114,43.9706,-95.6002,MN
20646,56131,43.8753,-95.5979,MN
20647,56141,43.9026,-95.7718,MN
20648,56172,43.9856,-95.7554,MN
20649,56123,44.0946,-95.6953,MN
20650,56132,44.2293,-95.7672,MN
20651,56115,44.2253,-95.8838,MN
20652,56169,44.3201,-95.9426,MN
20653,56157,44.4032,-95.9233,MN
20654,56258,44.4481,-95.7795,MN
20655,56239,44.5078,-95.8936,MN
20656,56264,44.5587,-95.9767,MN
20657,56291,44.5951,-96.0526,MN
20658,56280,44.6565,-96.1581,MN
20659,56220,44.7202,-96.2784,MN
20660,57237,44.827,-96.5044,SD
20661,56257,44.9636,-96.4094,MN
20662,57259,45.0805,-96.5557,SD
20663,57246,45.0415,-96.6892,SD
20664,57265,45.0389,-96.7901,SD
20665,57264,45.1031,-96.8106,SD
20666,57269,45.2309,-96.8237,SD
20667,57251,45.2727,-96.91,SD
20668,57263,45.1049,-96.9859,SD
20669,57245,44.8923,-96.9174,SD
20670,57238,44.8754,-96.8608,SD
20671,57226,44.7612,-96.6907,SD
20672,57218,44.6738,-96.6435,SD
20673,57268,44.5786,-96.7077,SD
20674,57213,44.5735,-96.5416,SD
20675,56136,44.4995,-96.4078,MN
20676,56142,44.5071,-96.2261,MN
20677,56113,44.4091,-96.1999,MN
20678,56149,44.2782,-96.291,MN
20679,56178,44.2773,-96.1302,MN
20680,56170,44.1682,-96.0871,MN
20681,56139,44.0759,-96.1903,MN
20682,56164,43.9893,-96.2652,MN
20683,56140,43.8955,-96.364,MN
20684,56144,43.8568,-96.385,MN
20685,57030,43.7162,-96.5196,SD
20686,57068,43.5773,-96.4956,SD
20687,57005,43.5926,-96.586,SD
20688,57110,43.5486,-96.6332,SD
20689,57103,43.5374,-96.6864,SD
20690,57101,43.5464,-96.6906,SD
20691,57104,43.5514,-96.7375,SD
20692,57186,43.5424,-96.7312,SD
20693,57105,43.524,-96.7341,SD
20694,57108,43.4775,-96.7041,SD
20695,57032,43.446,-96.6864,SD
20696,57064,43.4711,-96.8177,SD
20697,57106,43.5179,-96.7924,SD
20698,57107,43.5566,-96.8028,SD
20699,57055,43.6366,-96.7119,SD
20700,57003,43.7309,-96.7563,SD
20701,57198,43.6746,-96.7913,SD
20702,57020,43.6669,-96.8221,SD
20703,57041,43.7285,-96.8709,SD
20704,57018,43.7951,-96.9572,SD
20705,57016,43.8981,-96.9759,SD
20706,57042,44.0054,-97.1149,SD
20707,57076,43.9595,-97.3093,SD
20708,57054,44.1229,-97.2349,SD
20709,57051,44.2457,-97.2696,SD
20710,57249,44.3692,-97.3828,SD
20711,57231,44.3852,-97.5634,SD
20712,57233,44.4915,-97.4103,SD
20713,57221,44.5987,-97.4537,SD
20714,57278,44.6272,-97.6747,SD
20715,57271,44.7362,-97.5307,SD
20716,57243,44.8858,-97.4442,SD
20717,57242,44.7572,-97.3083,SD
20718,57241,44.6647,-97.2305,SD
20719,57248,44.5844,-97.2009,SD
20720,57214,44.4918,-97.2184,SD
20721,57212,44.3668,-97.0687,SD
20722,57061,44.2444,-97.0409,SD
20723,57050,44.1525,-96.9942,SD
20724,57057,44.0683,-96.9519,SD
20725,57075,43.9852,-96.9615,SD
20726,57017,43.9558,-96.8189,SD
20727,57022,43.8228,-96.7223,SD
20728,57065,43.8942,-96.6326,SD
20729,57024,43.9866,-96.6493,SD
20730,57028,44.0658,-96.6222,SD
20731,57026,44.235,-96.5011,SD
20732,57276,44.4132,-96.615,SD
20733,57002,44.2838,-96.7043,SD
20734,57006,44.3056,-96.7914,SD
20735,57007,44.3697,-96.7907,SD
20736,57071,44.3224,-96.9251,SD
20737,57220,44.4675,-96.911,SD
20738,57234,44.6029,-96.8928,SD
20739,57223,44.7313,-97.0204,SD
20740,57201,44.9043,-97.124,SD
20741,57235,45.0554,-97.2866,SD
20742,57272,45.0815,-97.4458,SD
20743,57217,45.0751,-97.6387,SD
20744,57236,44.9841,-97.5814,SD
20745,57225,44.878,-97.7265,SD
20746,57258,44.8637,-97.9168,SD
20747,57322,44.6648,-97.9168,SD
20748,57386,44.5225,-98.0401,SD
20749,57353,44.3455,-97.8542,SD
20750,57324,44.365,-98.0208,SD
20751,57350,44.359,-98.2163,SD
20752,57399,44.4143,-98.2795,SD
20753,57348,44.5834,-98.4509,SD
20754,57476,44.7305,-98.5539,SD
20755,57469,44.8719,-98.5112,SD
20756,57440,44.8084,-98.2935,SD
20757,57436,44.8159,-98.0947,SD
20758,57477,45.0379,-98.0996,SD
20759,57434,45.1393,-98.1534,SD
20760,57439,45.329,-98.0837,SD
20761,57445,45.4503,-98.1058,SD
20762,57474,45.2866,-98.2792,SD
20763,57429,45.1635,-98.3193,SD
20764,57424,45.0465,-98.3973,SD
20765,57461,45.1631,-98.4824,SD
20766,57465,45.1611,-98.6589,SD
20767,57460,45.243,-98.5629,SD
20768,57479,45.3486,-98.4757,SD
20769,57401,45.4661,-98.4856,SD
20770,57427,45.4564,-98.3552,SD
20771,57402,45.5896,-98.352,SD
20772,57433,45.6512,-98.3158,SD
20773,57481,45.6705,-98.5802,SD
20774,57426,45.7325,-98.4965,SD
20775,57441,45.8493,-98.5176,SD
20776,58436,46.0073,-98.5138,ND
20777,58441,46.1951,-98.3882,ND
20778,58474,46.1095,-98.2257,ND
20779,57446,45.8725,-98.1918,SD
20780,57449,45.7967,-98.0952,SD
20781,57432,45.6661,-98.0404,SD
20782,57421,45.7585,-97.9274,SD
20783,57430,45.8023,-97.7418,SD
20784,57454,45.6174,-97.7925,SD
20785,57468,45.496,-97.8128,SD
20786,57422,45.4222,-97.9175,SD
20787,57219,45.288,-97.8086,SD
20788,57274,45.3151,-97.5254,SD
20789,57261,45.5006,-97.5401,SD
20790,57232,45.6211,-97.3741,SD
20791,57247,45.6899,-97.3481,SD
20792,57239,45.5097,-97.3092,SD
20793,57273,45.3784,-97.295,SD
20794,57256,45.2657,-97.1925,SD
20795,57266,45.3521,-97.0427,SD
20796,57257,45.5206,-97.0012,SD
20797,57262,45.6732,-97.0715,SD
20798,57224,45.8755,-97.1073,SD
20799,57270,45.8535,-97.3122,SD
20800,58053,46.0641,-97.1799,ND
20801,58081,46.2891,-97.1289,ND
20802,58057,46.4103,-97.3139,ND
20803,58068,46.5548,-97.4543,ND
20804,58027,46.6079,-97.6106,ND
20805,58054,46.456,-97.6369,ND
20806,58040,46.2258,-97.6626,ND
20807,58060,46.2007,-97.4772,ND
20808,58013,46.1326,-97.4059,ND
20809,58067,46.0738,-97.5483,ND
20810,58043,45.9644,-97.6094,ND
20811,58032,46.0721,-97.6986,ND
20812,58017,46.0659,-97.8207,ND
20813,58069,46.2519,-97.8326,ND
20814,58033,46.4494,-97.9091,ND
20815,58490,46.3712,-98.0895,ND
20816,58458,46.3844,-98.3587,ND
20817,58415,46.4008,-98.5233,ND
20818,58431,46.5426,-98.4682,ND
20819,58466,46.5514,-98.369,ND
20820,58461,46.6888,-98.2033,ND
20821,58497,46.7719,-98.4876,ND
20822,58472,46.6816,-98.6604,ND
20823,58454,46.5511,-98.8667,ND
20824,58433,46.412,-98.7131,ND
20825,58456,46.3073,-98.9427,ND
20826,58439,46.0109,-98.8124,ND
20827,57456,45.7323,-98.9015,SD
20828,57451,45.4489,-99.0148,SD
20829,57471,45.4271,-99.3326,SD
20830,57466,45.1965,-99.4551,SD
20831,57473,45.0262,-99.461,SD
20832,57438,45.0855,-99.1954,SD
20833,57435,45.1691,-98.9411,SD
20834,57470,44.8767,-98.8669,SD
20835,57467,44.8343,-99.1058,SD
20836,57371,44.5603,-99.2286,SD
20837,57362,44.4966,-98.9894,SD
20838,57373,44.5215,-98.8754,SD
20839,57381,44.4128,-98.692,SD
20840,57384,44.3991,-98.4743,SD
20841,57379,44.2908,-98.4243,SD
20842,57312,44.1709,-98.3962,SD
20843,57358,44.0696,-98.4252,SD
20844,57382,44.0664,-98.6751,SD
20845,57341,44.0693,-99.0543,SD
20846,57370,43.7783,-99.1779,SD
20847,57325,43.7953,-99.3118,SD
20848,57326,43.8108,-99.3307,SD
20849,57365,43.7975,-99.3947,SD
20850,57569,43.8789,-99.6032,SD
20851,57548,44.0937,-99.6139,SD
20852,57339,44.0517,-99.3973,SD
20853,57346,44.248,-99.4532,SD
20854,57345,44.5326,-99.4543,SD
20855,57540,44.5173,-99.5943,SD
20856,57536,44.5215,-99.7382,SD
20857,57522,44.5026,-99.9463,SD
20858,57501,44.3695,-100.3211,SD
20859,57532,44.3426,-100.4043,SD
20860,57564,44.7125,-100.0957,SD
20861,57520,44.8393,-100.0712,SD
20862,57442,45.0259,-99.9766,SD
20863,57455,45.0123,-99.7366,SD
20864,57475,45.1702,-99.6176,SD
20865,57450,45.2278,-99.7763,SD
20866,57452,45.4492,-99.822,SD
20867,57428,45.4329,-99.636,SD
20868,57448,45.569,-99.4857,SD
20869,57437,45.7707,-99.3308,SD
